Timestamp,Tension,Corriente,totalizado
2025-07-07T20:05:25.200526,7038.0,604.0,223883
2025-07-07T20:05:26.353130,7056.0,604.0,229326
2025-07-07T20:05:27.505838,7038.0,604.0,234770
2025-07-07T20:05:28.658441,7074.0,606.0,240224
2025-07-07T20:05:29.807050,7038.0,606.0,245680
2025-07-07T20:05:30.956879,7074.0,606.0,251140
2025-07-07T20:05:32.109643,7038.0,606.0,256600
2025-07-07T20:05:33.262272,7074.0,607.0,262070
2025-07-07T20:05:34.727770,3893.0,608.0,5480
2025-07-07T20:05:36.360930,3893.0,609.0,5489
2025-07-07T20:05:37.510761,7056.0,610.0,10985
2025-07-07T20:05:38.659325,7038.0,612.0,16495
2025-07-07T20:05:39.808114,7074.0,613.0,22017
2025-07-07T20:05:40.956818,7074.0,717.0,28475
2025-07-07T20:05:42.106542,7218.0,1457.0,41595
2025-07-07T20:05:43.259328,7254.0,1800.0,57803
2025-07-07T20:05:44.407994,7218.0,1498.0,71289
2025-07-07T20:05:45.557716,7218.0,1533.0,85087
2025-07-07T20:05:46.710292,7236.0,1575.0,99267
2025-07-07T20:05:47.864126,7218.0,1600.0,113673
2025-07-07T20:05:49.016660,7236.0,1624.0,128295
2025-07-07T20:05:50.169529,7218.0,1630.0,142971
2025-07-07T20:05:51.322125,7236.0,1659.0,157903
2025-07-07T20:05:52.474894,7218.0,1638.0,172649
2025-07-07T20:05:53.628565,7254.0,1638.0,187393
2025-07-07T20:05:54.781327,7236.0,1637.0,202134
2025-07-07T20:05:55.933994,7254.0,1637.0,216874
2025-07-07T20:05:57.086614,7218.0,1638.0,231616
2025-07-07T20:05:58.239384,7254.0,1638.0,246363
2025-07-07T20:05:59.392106,7218.0,1638.0,261110
2025-07-07T20:06:00.545793,7254.0,1639.0,275865
2025-07-07T20:06:01.698501,7218.0,1639.0,290620
2025-07-07T20:06:02.851058,7254.0,1639.0,305373
2025-07-07T20:06:04.003849,7236.0,1639.0,320125
2025-07-07T20:06:05.156487,7254.0,1639.0,334876
2025-07-07T20:06:06.309354,7236.0,1639.0,349628
2025-07-07T20:06:07.461938,7254.0,1639.0,364383
2025-07-07T20:06:08.615573,7236.0,1639.0,379140
2025-07-07T20:06:09.768292,7254.0,1640.0,393902
2025-07-07T20:06:10.921012,7254.0,1640.0,408663
2025-07-07T20:06:12.073813,7272.0,1640.0,423426
2025-07-07T20:06:13.226520,7218.0,1640.0,438191
2025-07-07T20:06:14.379142,7254.0,1640.0,452958
2025-07-07T20:06:15.532791,7254.0,1641.0,467730
2025-07-07T20:06:16.685501,7290.0,1641.0,482504
2025-07-07T20:06:17.838249,7272.0,1641.0,497280
2025-07-07T20:06:18.990886,7272.0,1642.0,512060
2025-07-07T20:06:20.143630,7254.0,1642.0,526841
2025-07-07T20:06:21.296468,7290.0,1642.0,541626
2025-07-07T20:06:22.448951,7254.0,1643.0,556420
2025-07-07T20:06:23.602731,7272.0,1644.0,571216
2025-07-07T20:06:24.755495,7254.0,1644.0,586012
2025-07-07T20:06:25.908233,7290.0,1644.0,600813
2025-07-07T20:06:27.060775,7272.0,1645.0,615619
2025-07-07T20:06:28.213386,7272.0,1645.0,630426
2025-07-07T20:06:29.366041,7272.0,1646.0,645241
2025-07-07T20:06:30.518878,7290.0,1647.0,660066
2025-07-07T20:06:31.672522,7272.0,1647.0,674892
2025-07-07T20:06:32.825365,7290.0,1648.0,689728
2025-07-07T20:06:33.977952,7272.0,1648.0,704564
2025-07-07T20:06:35.130687,7290.0,1648.0,719398
2025-07-07T20:06:36.283503,7254.0,1647.0,734227
2025-07-07T20:06:37.436154,7290.0,1648.0,749061
2025-07-07T20:06:38.589848,7272.0,1649.0,763904
2025-07-07T20:06:39.742428,7290.0,1649.0,778748
2025-07-07T20:06:40.895132,7272.0,1650.0,793602
2025-07-07T20:06:42.047898,7308.0,1651.0,808468
2025-07-07T20:06:43.200689,7272.0,1652.0,823336
2025-07-07T20:06:44.353293,7290.0,1652.0,838205
2025-07-07T20:06:45.505966,7272.0,1652.0,853080
2025-07-07T20:06:46.659647,7290.0,1653.0,867962
2025-07-07T20:06:47.812445,7272.0,1653.0,882846
2025-07-07T20:06:48.965047,7290.0,1653.0,897726
2025-07-07T20:06:50.117886,7272.0,1653.0,912609
2025-07-07T20:06:51.270448,7290.0,1653.0,927494
2025-07-07T20:06:52.423172,7272.0,1654.0,942381
2025-07-07T20:06:53.577087,7290.0,1654.0,957272
2025-07-07T20:06:54.729577,7272.0,1655.0,972170
2025-07-07T20:06:55.882305,7290.0,1656.0,987075
2025-07-07T20:06:57.036046,7272.0,1656.0,1001984
2025-07-07T20:06:58.188715,7308.0,1657.0,1016900
2025-07-07T20:06:59.341551,7272.0,1657.0,1031821
2025-07-07T20:07:00.494102,7290.0,1658.0,1046747
2025-07-07T20:07:01.647880,7272.0,1658.0,1061670
2025-07-07T20:07:02.800697,7290.0,1660.0,1076611
2025-07-07T20:07:03.953308,7272.0,1660.0,1091558
2025-07-07T20:07:05.106013,7290.0,1661.0,1106514
2025-07-07T20:07:06.258790,7272.0,1661.0,1121470
2025-07-07T20:07:07.411364,7308.0,1662.0,1136433
2025-07-07T20:07:08.565053,7272.0,1662.0,1151392
2025-07-07T20:07:09.717782,7290.0,1662.0,1166355
2025-07-07T20:07:10.870365,7272.0,1662.0,1181317
2025-07-07T20:07:12.023200,7290.0,1662.0,1196283
2025-07-07T20:07:13.175885,7272.0,1664.0,1211261
2025-07-07T20:07:14.328624,7290.0,1664.0,1226244
2025-07-07T20:07:15.481308,7290.0,1664.0,1241225
2025-07-07T20:07:16.635092,7308.0,1664.0,1256209
2025-07-07T20:07:17.787690,7272.0,1665.0,1271200
2025-07-07T20:07:18.940299,7308.0,1666.0,1286194
2025-07-07T20:07:20.093062,7290.0,1666.0,1301191
2025-07-07T20:07:21.245766,7308.0,1666.0,1316192
2025-07-07T20:07:22.398335,7290.0,1666.0,1331191
2025-07-07T20:07:23.551069,7308.0,1665.0,1346184
2025-07-07T20:07:24.780158,7290.0,1665.0,1361175
2025-07-07T20:07:25.932790,7308.0,1665.0,1376164
2025-07-07T20:07:27.085390,7290.0,1665.0,1391156
2025-07-07T20:07:28.238124,7308.0,1665.0,1406149
2025-07-07T20:07:29.390993,7290.0,1666.0,1421149
2025-07-07T20:07:37.058499,3800.0,1365.0,15025
2025-07-07T20:07:38.211150,7326.0,1366.0,30052
