Timestamp,Tension,Corriente,totalizado
2025-06-29T21:58:47.462676,6462.0,-17.0,-113
2025-06-29T21:58:48.611598,6480.0,-16.0,-129
2025-06-29T21:58:49.761293,6498.0,-16.0,-145
2025-06-29T21:58:50.909761,6516.0,-16.0,-161
2025-06-29T21:58:52.058527,6498.0,-16.0,-177
2025-06-29T21:58:53.207261,6534.0,-16.0,-193
2025-06-29T21:58:54.355922,6480.0,-17.0,-210
2025-06-29T21:58:55.504618,6516.0,-16.0,-226
2025-06-29T21:58:56.653243,6480.0,-16.0,-242
2025-06-29T21:58:57.801906,6570.0,-16.0,-258
2025-06-29T21:58:58.950677,6534.0,-17.0,-275
2025-06-29T21:59:00.100358,6552.0,-16.0,-291
2025-06-29T21:59:01.249018,6462.0,-16.0,-307
2025-06-29T21:59:02.397695,6534.0,-16.0,-323
2025-06-29T21:59:04.571491,4093.0,-16.0,-16
2025-06-29T21:59:05.719971,6552.0,-16.0,-32
2025-06-29T21:59:06.868604,6534.0,-16.0,-48
2025-06-29T21:59:08.017413,6498.0,-16.0,-64
2025-06-29T21:59:09.166076,6480.0,784.0,720
2025-06-29T21:59:10.315834,6498.0,468.0,1188
2025-06-29T21:59:11.465413,6462.0,780.0,1968
2025-06-29T21:59:12.614415,6498.0,751.0,2719
2025-06-29T21:59:13.763029,6480.0,745.0,3464
2025-06-29T21:59:14.911656,6516.0,742.0,4206
2025-06-29T21:59:16.060334,6516.0,726.0,4932
2025-06-29T21:59:17.208968,6516.0,751.0,5683
2025-06-29T21:59:18.357600,6516.0,747.0,6430
2025-06-29T21:59:19.506413,6498.0,749.0,7179
2025-06-29T21:59:20.655056,6516.0,746.0,7925
2025-06-29T21:59:21.804768,6534.0,735.0,8660
2025-06-29T21:59:22.953422,6534.0,687.0,9347
2025-06-29T21:59:24.102050,6534.0,423.0,9770
2025-06-29T21:59:25.251926,6480.0,461.0,10231
2025-06-29T21:59:26.400612,6516.0,768.0,10999
2025-06-29T21:59:27.549233,6480.0,748.0,11747
2025-06-29T21:59:28.697862,6534.0,752.0,12499
2025-06-29T21:59:29.846665,6516.0,771.0,13270
2025-06-29T21:59:30.996335,6516.0,750.0,14020
2025-06-29T21:59:32.145058,6534.0,720.0,14740
2025-06-29T21:59:33.293789,6534.0,199.0,14939
2025-06-29T21:59:34.441303,6516.0,11.0,14950
2025-06-29T21:59:35.591116,6552.0,-16.0,14934
2025-06-29T21:59:36.739861,6480.0,530.0,15464
2025-06-29T21:59:37.888484,6534.0,237.0,15701
2025-06-29T21:59:39.037165,6516.0,139.0,15840
2025-06-29T21:59:40.186793,6516.0,137.0,15977
2025-06-29T21:59:41.334523,6480.0,59.0,16036
2025-06-29T21:59:42.483195,6516.0,26.0,16062
2025-06-29T21:59:43.631840,6516.0,-7.0,16055
2025-06-29T21:59:44.781543,6516.0,-16.0,16039
2025-06-29T21:59:45.930456,6516.0,-16.0,16023
2025-06-29T21:59:47.079073,6498.0,-16.0,16007
2025-06-29T21:59:48.227875,6516.0,-16.0,15991
2025-06-29T21:59:49.376561,6552.0,-16.0,15975
2025-06-29T21:59:50.526065,6480.0,-16.0,15959
2025-06-29T21:59:51.674909,6498.0,-16.0,15943
2025-06-29T21:59:52.823556,6498.0,-16.0,15927
2025-06-29T21:59:53.972266,6516.0,-16.0,15911
2025-06-29T21:59:55.121676,6534.0,-16.0,15895
2025-06-29T21:59:56.269561,6498.0,-16.0,15879
2025-06-29T21:59:57.419520,6516.0,-16.0,15863
2025-06-29T21:59:58.567003,6552.0,-16.0,15847
2025-06-29T21:59:59.716798,6462.0,-16.0,15831
2025-06-29T22:00:00.865372,6516.0,-16.0,15815
2025-06-29T22:00:02.014169,6498.0,-16.0,15799
2025-06-29T22:00:03.162760,6516.0,-16.0,15783
2025-06-29T22:00:04.311610,6480.0,-16.0,15767
2025-06-29T22:00:05.460176,6516.0,-16.0,15751
2025-06-29T22:00:06.608792,6534.0,-16.0,15735
2025-06-29T22:00:07.757540,6498.0,-16.0,15719
2025-06-29T22:00:08.907245,6516.0,-16.0,15703
2025-06-29T22:00:10.055864,6480.0,-16.0,15687
2025-06-29T22:00:11.204631,6516.0,-16.0,15671
2025-06-29T22:00:12.353335,6480.0,-16.0,15655
2025-06-29T22:00:13.502018,6480.0,-16.0,15639
2025-06-29T22:00:14.650606,6516.0,-16.0,15623
2025-06-29T22:00:15.799328,6498.0,-16.0,15607
2025-06-29T22:00:16.948033,6552.0,-16.0,15591
2025-06-29T22:00:18.096803,6498.0,-16.0,15575
2025-06-29T22:00:19.246553,6516.0,-16.0,15559
2025-06-29T22:00:20.395104,6534.0,-16.0,15543
2025-06-29T22:00:21.543788,6516.0,-15.0,15528
2025-06-29T22:00:22.692517,6498.0,-16.0,15512
2025-06-29T22:00:23.841347,6570.0,-16.0,15496
2025-06-29T22:00:24.989934,6480.0,-17.0,15479
2025-06-29T22:00:26.138769,6498.0,-16.0,15463
2025-06-29T22:00:27.287359,6498.0,-16.0,15447
2025-06-29T22:00:28.436933,6498.0,-16.0,15431
2025-06-29T22:00:29.585796,6498.0,-17.0,15414
2025-06-29T22:00:30.734432,6534.0,-16.0,15398
2025-06-29T22:00:31.883262,6498.0,-16.0,15382
2025-06-29T22:00:33.031734,6570.0,-16.0,15366
2025-06-29T22:00:34.180486,6498.0,-17.0,15349
2025-06-29T22:00:35.329158,6552.0,-16.0,15333
2025-06-29T22:00:36.477914,6498.0,-16.0,15317
2025-06-29T22:00:37.627673,6516.0,-16.0,15301
2025-06-29T22:00:38.776260,6516.0,-16.0,15285
2025-06-29T22:00:39.924935,6498.0,-17.0,15268
2025-06-29T22:00:41.073621,6516.0,-16.0,15252
2025-06-29T22:00:42.222335,6462.0,-16.0,15236
2025-06-29T22:00:43.370973,6516.0,-16.0,15220
2025-06-29T22:00:44.519650,6570.0,-16.0,15204
2025-06-29T22:00:45.668446,6516.0,-16.0,15188
2025-06-29T22:00:46.817071,6480.0,-16.0,15172
2025-06-29T22:00:47.966673,6516.0,-16.0,15156
2025-06-29T22:00:49.115385,6516.0,-16.0,15140
2025-06-29T22:00:50.264173,6498.0,-16.0,15124
2025-06-29T22:00:51.413003,6516.0,-16.0,15108
2025-06-29T22:00:52.561726,6498.0,-16.0,15092
2025-06-29T22:00:53.710190,6552.0,-16.0,15076
2025-06-29T22:00:54.858950,6462.0,-16.0,15060
2025-06-29T22:00:56.007691,6534.0,-16.0,15044
2025-06-29T22:00:57.157474,6516.0,-16.0,15028
2025-06-29T22:00:58.305970,6570.0,-16.0,15012
2025-06-29T22:00:59.454794,6498.0,-16.0,14996
2025-06-29T22:01:00.603424,6516.0,-17.0,14979
2025-06-29T22:01:01.752121,6480.0,-16.0,14963
2025-06-29T22:01:02.900737,6480.0,-16.0,14947
2025-06-29T22:01:04.049471,6534.0,-16.0,14931
2025-06-29T22:01:05.198201,6534.0,-16.0,14915
2025-06-29T22:01:06.347821,6480.0,-16.0,14899
2025-06-29T22:01:07.496623,6534.0,-16.0,14883
2025-06-29T22:01:08.645319,6480.0,-16.0,14867
2025-06-29T22:01:09.794056,6516.0,-16.0,14851
2025-06-29T22:01:10.942682,6534.0,-16.0,14835
2025-06-29T22:01:12.091564,6516.0,-16.0,14819
2025-06-29T22:01:13.240097,6498.0,-16.0,14803
2025-06-29T22:01:14.388839,6516.0,-16.0,14787
2025-06-29T22:01:15.537375,6516.0,-17.0,14770
2025-06-29T22:01:16.687198,6570.0,-16.0,14754
2025-06-29T22:01:17.835787,6480.0,-16.0,14738
2025-06-29T22:01:18.984498,6516.0,-16.0,14722
2025-06-29T22:01:20.133150,6552.0,-16.0,14706
2025-06-29T22:01:21.281932,6534.0,-16.0,14690
2025-06-29T22:01:22.430582,6480.0,-16.0,14674
2025-06-29T22:01:23.579399,6534.0,-16.0,14658
2025-06-29T22:01:24.728059,6516.0,783.0,15441
2025-06-29T22:01:25.877780,6534.0,784.0,16225
2025-06-29T22:01:27.026346,6516.0,786.0,17011
2025-06-29T22:01:28.174985,6534.0,787.0,17798
2025-06-29T22:01:29.323760,6534.0,788.0,18586
2025-06-29T22:01:30.472496,6552.0,788.0,19374
2025-06-29T22:01:31.620992,6480.0,789.0,20163
2025-06-29T22:01:32.769872,6534.0,788.0,20951
2025-06-29T22:01:33.918548,6480.0,790.0,21741
2025-06-29T22:01:35.068094,6516.0,789.0,22530
2025-06-29T22:01:36.216867,6516.0,791.0,23321
2025-06-29T22:01:37.365548,6534.0,790.0,24111
2025-06-29T22:01:38.514213,6516.0,791.0,24902
2025-06-29T22:01:39.662948,6552.0,789.0,25691
2025-06-29T22:01:40.811752,6516.0,790.0,26481
2025-06-29T22:01:41.960485,6534.0,791.0,27272
2025-06-29T22:01:43.109050,6480.0,791.0,28063
2025-06-29T22:01:44.257717,6534.0,791.0,28854
2025-06-29T22:01:45.407501,6516.0,749.0,29603
2025-06-29T22:01:46.556208,6516.0,750.0,30353
2025-06-29T22:01:47.704850,6498.0,528.0,30881
2025-06-29T22:01:48.853477,6552.0,496.0,31377
2025-06-29T22:01:50.002245,6552.0,525.0,31902
2025-06-29T22:01:51.150828,6552.0,553.0,32455
2025-06-29T22:01:52.299556,6480.0,634.0,33089
2025-06-29T22:01:53.448366,6498.0,414.0,33503
2025-06-29T22:01:54.597936,6498.0,448.0,33951
2025-06-29T22:01:55.746644,6516.0,583.0,34534
2025-06-29T22:01:56.895412,6516.0,621.0,35155
2025-06-29T22:01:58.044083,6534.0,529.0,35684
2025-06-29T22:01:59.192754,6480.0,639.0,36323
2025-06-29T22:02:00.341603,6534.0,659.0,36982
2025-06-29T22:02:01.490164,6534.0,699.0,37681
2025-06-29T22:02:02.638937,6534.0,722.0,38403
2025-06-29T22:02:03.788457,6534.0,711.0,39114
2025-06-29T22:02:04.937212,6534.0,432.0,39546
2025-06-29T22:02:06.085842,6552.0,321.0,39867
2025-06-29T22:02:07.234553,6516.0,330.0,40197
2025-06-29T22:02:08.383182,6480.0,491.0,40688
2025-06-29T22:02:09.531966,6552.0,772.0,41460
2025-06-29T22:02:10.680643,6516.0,781.0,42241
2025-06-29T22:02:11.829488,6516.0,779.0,43020
2025-06-29T22:02:12.978172,6534.0,782.0,43802
2025-06-29T22:02:14.127855,6534.0,779.0,44581
2025-06-29T22:02:15.276482,6552.0,780.0,45361
2025-06-29T22:02:16.425172,6498.0,777.0,46138
2025-06-29T22:02:17.573941,6534.0,778.0,46916
2025-06-29T22:02:18.722625,6534.0,779.0,47695
2025-06-29T22:02:19.871226,6534.0,775.0,48470
2025-06-29T22:02:21.019978,6534.0,766.0,49236
2025-06-29T22:02:22.168601,6552.0,745.0,49981
2025-06-29T22:02:23.318339,6534.0,720.0,50701
2025-06-29T22:02:24.467126,6498.0,721.0,51422
