Timestamp,Tension,Corriente,totalizado
2025-06-29T15:41:36.747502,7632.0,-5218.0,-10084847
2025-06-29T15:41:37.904251,7668.0,-5157.0,-10090004
2025-06-29T15:41:39.060894,7578.0,-5198.0,-10095202
2025-06-29T15:41:40.217649,7614.0,-5237.0,-10100439
2025-06-29T15:41:41.374481,7632.0,-5205.0,-10105644
2025-06-29T15:41:42.531048,7668.0,-5196.0,-10110840
2025-06-29T15:41:43.687829,7632.0,-5196.0,-10116036
2025-06-29T15:41:44.844608,7632.0,-5240.0,-10121276
2025-06-29T15:41:46.001306,7578.0,-5210.0,-10126486
2025-06-29T15:41:47.158085,7668.0,-5221.0,-10131707
2025-06-29T15:41:48.314854,7632.0,-5184.0,-10136891
2025-06-29T15:41:49.471695,7614.0,-5186.0,-10142077
2025-06-29T15:41:50.628545,7596.0,-5196.0,-10147273
2025-06-29T15:41:51.785196,7668.0,-5166.0,-10152439
2025-06-29T15:41:52.942021,7506.0,-5199.0,-10157638
2025-06-29T15:41:54.098839,7614.0,-5228.0,-10162866
2025-06-29T15:41:55.255642,7632.0,-5209.0,-10168075
2025-06-29T15:41:56.412452,7650.0,-5218.0,-10173293
2025-06-29T15:41:57.569269,7632.0,-5208.0,-10178501
2025-06-29T15:41:58.726121,7614.0,-5171.0,-10183672
2025-06-29T15:41:59.882992,7614.0,-5210.0,-10188882
2025-06-29T15:42:01.039755,7650.0,-5209.0,-10194091
2025-06-29T15:42:02.196602,7614.0,-5204.0,-10199295
2025-06-29T15:42:03.353488,7650.0,-5178.0,-10204473
2025-06-29T15:42:04.510324,7596.0,-5205.0,-10209678
2025-06-29T15:42:05.667232,7668.0,-5234.0,-10214912
2025-06-29T15:42:06.823991,7668.0,-5196.0,-10220108
2025-06-29T15:42:07.980880,7578.0,-5199.0,-10225307
2025-06-29T15:42:09.139820,7614.0,-5217.0,-10230524
2025-06-29T15:42:10.294609,7650.0,-5164.0,-10235688
2025-06-29T15:42:11.451344,7650.0,-5207.0,-10240895
2025-06-29T15:42:12.608249,7614.0,-5235.0,-10246130
2025-06-29T15:42:13.765150,7542.0,-5204.0,-10251334
2025-06-29T15:42:14.922035,7614.0,-5187.0,-10256521
2025-06-29T15:42:16.078891,7596.0,-5200.0,-10261721
2025-06-29T15:42:17.235726,7668.0,-5216.0,-10266937
2025-06-29T15:42:18.392559,7650.0,-5203.0,-10272140
2025-06-29T15:42:19.549495,7614.0,-5178.0,-10277318
2025-06-29T15:42:20.706322,7632.0,-5198.0,-10282516
2025-06-29T15:42:21.863141,7578.0,-5233.0,-10287749
2025-06-29T15:42:23.020104,7650.0,-5204.0,-10292953
2025-06-29T15:42:24.176920,7632.0,-5193.0,-10298146
2025-06-29T15:42:25.333845,7668.0,-5209.0,-10303355
2025-06-29T15:42:26.490623,7614.0,-5238.0,-10308593
2025-06-29T15:42:27.647523,7650.0,-5195.0,-10313788
2025-06-29T15:42:28.804419,7542.0,-5202.0,-10318990
2025-06-29T15:42:29.961297,7596.0,-5207.0,-10324197
2025-06-29T15:42:31.118196,7596.0,-5185.0,-10329382
2025-06-29T15:42:32.275003,7596.0,-5208.0,-10334590
2025-06-29T15:42:33.431899,7668.0,-5204.0,-10339794
2025-06-29T15:42:34.588803,7614.0,-5208.0,-10345002
2025-06-29T15:42:35.745723,7596.0,-5249.0,-10350251
2025-06-29T15:42:36.902474,7578.0,-5207.0,-10355458
2025-06-29T15:42:38.059418,7650.0,-5194.0,-10360652
2025-06-29T15:42:39.216386,7578.0,-5214.0,-10365866
2025-06-29T15:42:40.373197,7596.0,-5165.0,-10371031
2025-06-29T15:42:41.530123,7596.0,-5225.0,-10376256
2025-06-29T15:42:42.686876,7650.0,-5193.0,-10381449
2025-06-29T15:42:43.843772,7560.0,-5216.0,-10386665
2025-06-29T15:42:45.000629,7650.0,-5227.0,-10391892
2025-06-29T15:42:46.157607,7578.0,-5208.0,-10397100
2025-06-29T15:42:47.314396,7614.0,-5254.0,-10402354
2025-06-29T15:42:48.471372,7632.0,-5201.0,-10407555
2025-06-29T15:42:49.628178,7578.0,-5222.0,-10412777
2025-06-29T15:42:50.785084,7542.0,-5199.0,-10417976
2025-06-29T15:42:51.941890,7632.0,-5217.0,-10423193
2025-06-29T15:42:53.098808,7596.0,-5199.0,-10428392
2025-06-29T15:42:54.255906,7596.0,-5213.0,-10433605
2025-06-29T15:42:55.412613,7632.0,-5210.0,-10438815
2025-06-29T15:42:56.569376,7578.0,-5227.0,-10444042
2025-06-29T15:42:57.726381,7578.0,-5236.0,-10449278
2025-06-29T15:42:58.883214,7614.0,-5230.0,-10454508
2025-06-29T15:43:00.039970,7596.0,-5226.0,-10459734
2025-06-29T15:43:01.196983,7614.0,-5240.0,-10464974
2025-06-29T15:43:02.353806,7614.0,-5207.0,-10470181
2025-06-29T15:43:03.510715,7668.0,-5252.0,-10475433
2025-06-29T15:43:04.667631,7578.0,-5222.0,-10480655
2025-06-29T15:43:05.824557,7650.0,-5241.0,-10485896
2025-06-29T15:43:06.981372,7596.0,-5217.0,-10491113
2025-06-29T15:43:08.138251,7614.0,-5217.0,-10496330
2025-06-29T15:43:09.295017,7560.0,-5211.0,-10501541
2025-06-29T15:43:10.452007,7614.0,-5174.0,-10506715
2025-06-29T15:43:11.608872,7578.0,-5214.0,-10511929
2025-06-29T15:43:12.765696,7596.0,-5185.0,-10517114
2025-06-29T15:43:13.922651,7578.0,-5208.0,-10522322
2025-06-29T15:43:15.079504,7668.0,-5264.0,-10527586
2025-06-29T15:43:16.236398,7614.0,-5217.0,-10532803
2025-06-29T15:43:17.393231,7650.0,-5258.0,-10538061
2025-06-29T15:43:18.550127,7560.0,-5223.0,-10543284
2025-06-29T15:43:19.707007,7632.0,-5262.0,-10548546
2025-06-29T15:43:20.863884,7542.0,-5224.0,-10553770
2025-06-29T15:43:22.020710,7596.0,-5245.0,-10559015
2025-06-29T15:43:23.177511,7596.0,-5209.0,-10564224
2025-06-29T15:43:24.334475,7632.0,-5217.0,-10569441
2025-06-29T15:43:25.491473,7560.0,-5223.0,-10574664
2025-06-29T15:43:26.648218,7668.0,-5196.0,-10579860
2025-06-29T15:43:27.805135,7596.0,-5212.0,-10585072
2025-06-29T15:43:28.962064,7596.0,-5217.0,-10590289
2025-06-29T15:43:30.118958,7596.0,-5233.0,-10595522
2025-06-29T15:43:31.275841,7650.0,-5265.0,-10600787
2025-06-29T15:43:32.432657,7578.0,-5228.0,-10606015
2025-06-29T15:43:33.589574,7632.0,-5196.0,-10611211
2025-06-29T15:43:34.746423,7578.0,-5226.0,-10616437
2025-06-29T15:43:35.903278,7632.0,-5230.0,-10621667
2025-06-29T15:43:37.060158,7614.0,-5199.0,-10626866
2025-06-29T15:43:38.217072,7614.0,-5245.0,-10632111
2025-06-29T15:43:39.373892,7596.0,-5235.0,-10637346
2025-06-29T15:43:40.530900,7650.0,-5202.0,-10642548
2025-06-29T15:43:41.687768,7596.0,-5210.0,-10647758
2025-06-29T15:43:42.844562,7614.0,-5202.0,-10652960
2025-06-29T15:43:44.001437,7614.0,-5218.0,-10658178
2025-06-29T15:43:45.158419,7596.0,-5220.0,-10663398
2025-06-29T15:43:46.315309,7524.0,-5238.0,-10668636
2025-06-29T15:43:47.472092,7614.0,-5231.0,-10673867
