Timestamp,Tension,Corriente,totalizado
2025-06-29T21:28:05.380458,6246.0,-16.0,-15642
2025-06-29T21:28:06.533171,6210.0,-16.0,-15658
2025-06-29T21:28:07.685775,6246.0,-16.0,-15674
2025-06-29T21:28:08.838603,6228.0,-16.0,-15690
2025-06-29T21:28:09.991320,6210.0,-17.0,-15707
2025-06-29T21:28:11.143967,6246.0,-16.0,-15723
2025-06-29T21:28:12.292699,6210.0,-16.0,-15739
2025-06-29T21:28:13.442406,6228.0,-17.0,-15756
2025-06-29T21:28:14.595028,6282.0,-16.0,-15772
2025-06-29T21:28:15.747773,6228.0,-16.0,-15788
2025-06-29T21:28:16.900574,6318.0,-16.0,-15804
2025-06-29T21:28:18.053115,6210.0,-16.0,-15820
2025-06-29T21:28:19.205930,6282.0,-16.0,-15836
2025-06-29T21:28:20.354640,6264.0,-16.0,-15852
2025-06-29T21:28:21.504414,6336.0,-16.0,-15868
2025-06-29T21:28:22.656981,6246.0,-16.0,-15884
2025-06-29T21:28:23.809778,6282.0,-16.0,-15900
2025-06-29T21:28:24.962408,6174.0,-16.0,-15916
2025-06-29T21:28:26.115082,6264.0,-16.0,-15932
2025-06-29T21:28:27.267882,6228.0,-16.0,-15948
2025-06-29T21:28:28.416567,6228.0,-16.0,-15964
2025-06-29T21:28:29.566226,6282.0,-16.0,-15980
2025-06-29T21:28:30.718858,6246.0,-16.0,-15996
2025-06-29T21:28:31.871564,6264.0,-16.0,-16012
2025-06-29T21:28:33.024267,6264.0,-16.0,-16028
2025-06-29T21:28:40.030209,4200.0,-16.0,-16
2025-06-29T21:28:41.178358,6300.0,-17.0,-33
2025-06-29T21:28:42.327090,6264.0,-16.0,-49
2025-06-29T21:28:43.475829,6228.0,-16.0,-65
2025-06-29T21:28:44.624360,6264.0,-16.0,-81
2025-06-29T21:28:45.773186,6264.0,-16.0,-97
2025-06-29T21:28:46.923039,6264.0,-16.0,-113
2025-06-29T21:28:48.071574,6246.0,-16.0,-129
2025-06-29T21:28:49.221394,6156.0,-16.0,-145
2025-06-29T21:28:50.370036,6264.0,-16.0,-161
2025-06-29T21:28:51.518755,6210.0,-16.0,-177
2025-06-29T21:28:52.667592,6264.0,-16.0,-193
2025-06-29T21:28:53.816286,6192.0,-16.0,-209
2025-06-29T21:28:54.964969,6228.0,-16.0,-225
2025-06-29T21:28:56.113560,6174.0,-16.0,-241
2025-06-29T21:28:57.262315,6246.0,-16.0,-257
2025-06-29T21:28:58.411157,6210.0,-16.0,-273
2025-06-29T21:28:59.560824,6300.0,-16.0,-289
2025-06-29T21:29:00.709519,6264.0,-16.0,-305
2025-06-29T21:29:01.858217,6264.0,-16.0,-321
2025-06-29T21:29:03.006920,6228.0,-16.0,-337
2025-06-29T21:29:04.155553,6264.0,-16.0,-353
2025-06-29T21:29:05.304246,6228.0,-16.0,-369
2025-06-29T21:29:06.452893,6300.0,-16.0,-385
2025-06-29T21:29:07.601798,6246.0,-16.0,-401
2025-06-29T21:29:08.751353,6282.0,-16.0,-417
2025-06-29T21:29:09.900004,6264.0,-16.0,-433
2025-06-29T21:29:11.048741,6282.0,-16.0,-449
2025-06-29T21:29:12.197391,6192.0,-16.0,-465
2025-06-29T21:29:13.346260,6264.0,-16.0,-481
2025-06-29T21:29:14.494977,6246.0,-16.0,-497
2025-06-29T21:29:15.643530,6264.0,-16.0,-513
2025-06-29T21:29:16.792284,6228.0,-16.0,-529
2025-06-29T21:29:17.942018,6228.0,-16.0,-545
2025-06-29T21:29:19.090727,6228.0,-16.0,-561
2025-06-29T21:29:20.239434,6246.0,-16.0,-577
2025-06-29T21:29:21.388142,6228.0,-16.0,-593
2025-06-29T21:29:22.536769,6282.0,-16.0,-609
2025-06-29T21:29:23.685553,6354.0,-16.0,-625
2025-06-29T21:29:24.834304,6300.0,-16.0,-641
2025-06-29T21:29:25.982979,6246.0,-16.0,-657
2025-06-29T21:29:27.131650,6282.0,-16.0,-673
2025-06-29T21:29:28.425073,4186.0,-16.0,-16
2025-06-29T21:29:29.573334,6246.0,-16.0,-32
2025-06-29T21:29:30.721983,6246.0,-16.0,-48
2025-06-29T21:29:31.870788,6246.0,-16.0,-64
2025-06-29T21:29:33.019440,6210.0,-16.0,-80
2025-06-29T21:29:34.168176,6246.0,-16.0,-96
2025-06-29T21:29:35.318165,6246.0,-16.0,-112
2025-06-29T21:29:36.466650,6282.0,-16.0,-128
2025-06-29T21:29:37.616419,6300.0,-16.0,-144
2025-06-29T21:29:38.765135,6264.0,-16.0,-160
2025-06-29T21:29:39.913816,6282.0,-16.0,-176
2025-06-29T21:29:41.062611,6246.0,-16.0,-192
2025-06-29T21:29:42.211256,6228.0,-16.0,-208
2025-06-29T21:29:43.360020,6246.0,-16.0,-224
2025-06-29T21:29:44.508749,6228.0,-16.0,-240
2025-06-29T21:29:45.657363,6282.0,-16.0,-256
2025-06-29T21:29:46.806120,6228.0,-16.0,-272
2025-06-29T21:29:47.955741,6228.0,-16.0,-288
2025-06-29T21:29:49.104487,6228.0,-16.0,-304
2025-06-29T21:29:50.253148,6300.0,-16.0,-320
2025-06-29T21:29:51.401906,6264.0,-17.0,-337
2025-06-29T21:29:52.550641,6300.0,-16.0,-353
2025-06-29T21:29:53.699276,6246.0,-16.0,-369
2025-06-29T21:29:54.847990,6282.0,-16.0,-385
2025-06-29T21:29:55.996768,6228.0,-17.0,-402
2025-06-29T21:29:57.146473,6246.0,-16.0,-418
2025-06-29T21:29:58.295205,6228.0,-16.0,-434
