Timestamp,Tension,Corriente,totalizado
2025-06-28T20:09:36.016406,6174.0,-6372.0,-120630
2025-06-28T20:09:37.192927,6228.0,-6351.0,-126981
2025-06-28T20:09:38.370826,6156.0,-6374.0,-133355
2025-06-28T20:09:39.547265,6156.0,-6355.0,-139710
2025-06-28T20:09:40.723875,6192.0,-6380.0,-146090
2025-06-28T20:09:41.901542,6192.0,-6365.0,-152455
2025-06-28T20:09:43.078420,6174.0,-6349.0,-158804
2025-06-28T20:09:44.255182,6174.0,-6357.0,-165161
2025-06-28T20:09:45.432721,6174.0,-6343.0,-171504
2025-06-28T20:09:46.609441,6192.0,-6357.0,-177861
2025-06-28T20:09:47.785977,6156.0,-6369.0,-184230
2025-06-28T20:09:48.963760,6174.0,-6342.0,-190572
2025-06-28T20:09:50.140463,6174.0,-6338.0,-196910
2025-06-28T20:09:51.318170,6210.0,-6348.0,-203258
2025-06-28T20:09:52.494740,6174.0,-6377.0,-209635
2025-06-28T20:09:53.671327,6156.0,-6344.0,-215979
2025-06-28T20:09:54.849029,6120.0,-6370.0,-222349
2025-06-28T20:09:56.025827,6192.0,-6350.0,-228699
2025-06-28T20:09:57.202392,6138.0,-6356.0,-235055
2025-06-28T20:09:58.380162,6210.0,-6334.0,-241389
2025-06-28T20:09:59.556692,6156.0,-6309.0,-247698
2025-06-28T20:10:00.733386,6174.0,-6337.0,-254035
2025-06-28T20:10:01.911073,6156.0,-6361.0,-260396
2025-06-28T20:10:03.087997,6174.0,-6333.0,-266729
2025-06-28T20:10:04.264463,6120.0,-6319.0,-273048
2025-06-28T20:10:05.442182,6138.0,-6325.0,-279373
2025-06-28T20:10:06.618827,6156.0,-6347.0,-285720
2025-06-28T20:10:07.795313,6174.0,-6334.0,-292054
2025-06-28T20:10:08.973036,6174.0,-6314.0,-298368
2025-06-28T20:10:10.150172,6156.0,-6324.0,-304692
2025-06-28T20:10:11.326445,6120.0,-6364.0,-311056
2025-06-28T20:10:12.504076,6192.0,-6346.0,-317402
2025-06-28T20:10:13.680688,6120.0,-6348.0,-323750
2025-06-28T20:10:14.857575,6138.0,-6351.0,-330101
2025-06-28T20:10:16.035082,6120.0,-6366.0,-336467
2025-06-28T20:10:17.211785,6174.0,-6369.0,-342836
2025-06-28T20:10:18.388440,6156.0,-6353.0,-349189
2025-06-28T20:10:19.566009,6138.0,-6328.0,-355517
2025-06-28T20:10:20.742804,6156.0,-6346.0,-361863
2025-06-28T20:10:21.919494,6210.0,-6346.0,-368209
2025-06-28T20:10:23.097096,6120.0,-6342.0,-374551
2025-06-28T20:10:24.273829,6120.0,-6345.0,-380896
2025-06-28T20:10:25.451508,6156.0,-6329.0,-387225
2025-06-28T20:10:26.628139,6120.0,-6346.0,-393571
2025-06-28T20:10:27.804687,6156.0,-6339.0,-399910
2025-06-28T20:10:28.982531,6138.0,-6351.0,-406261
2025-06-28T20:10:30.159158,6120.0,-6326.0,-412587
2025-06-28T20:10:31.335839,6138.0,-6344.0,-418931
2025-06-28T20:10:32.513569,6120.0,-6348.0,-425279
2025-06-28T20:10:33.690130,6192.0,-6334.0,-431613
2025-06-28T20:10:34.866729,6156.0,-6336.0,-437949
2025-06-28T20:10:36.044531,6156.0,-6347.0,-444296
2025-06-28T20:10:37.221260,6120.0,-6344.0,-450640
2025-06-28T20:10:38.397767,6138.0,-6329.0,-456969
2025-06-28T20:10:39.575589,6120.0,-6333.0,-463302
2025-06-28T20:10:40.752243,6156.0,-6317.0,-469619
2025-06-28T20:10:41.928940,6120.0,-6332.0,-475951
2025-06-28T20:10:43.106516,6138.0,-6360.0,-482311
2025-06-28T20:10:44.283228,6120.0,-6346.0,-488657
2025-06-28T20:10:45.459938,6120.0,-6340.0,-494997
2025-06-28T20:10:46.637475,6120.0,-6345.0,-501342
2025-06-28T20:10:47.814121,6138.0,-6347.0,-507689
2025-06-28T20:10:48.991032,6102.0,-6335.0,-514024
2025-06-28T20:10:50.168645,6174.0,-6337.0,-520361
2025-06-28T20:10:51.345148,6102.0,-6332.0,-526693
2025-06-28T20:10:52.521868,6120.0,-6341.0,-533034
2025-06-28T20:10:53.699559,6120.0,-6363.0,-539397
2025-06-28T20:10:54.876157,6138.0,-6324.0,-545721
2025-06-28T20:10:56.052900,6138.0,-6350.0,-552071
2025-06-28T20:10:57.230974,6138.0,-6321.0,-558392
2025-06-28T20:10:58.407266,6138.0,-6376.0,-564768
2025-06-28T20:10:59.583914,6120.0,-6335.0,-571103
2025-06-28T20:11:00.761628,6102.0,-6341.0,-577444
2025-06-28T20:11:01.938108,6120.0,-6336.0,-583780
2025-06-28T20:11:03.114883,6048.0,-6325.0,-590105
2025-06-28T20:11:04.290567,6642.0,-16.0,-590121
2025-06-28T20:11:05.465325,6120.0,-6320.0,-596441
2025-06-28T20:11:06.642051,6174.0,-6341.0,-602782
2025-06-28T20:11:07.819697,6120.0,-6321.0,-609103
2025-06-28T20:11:08.996304,6156.0,-6337.0,-615440
2025-06-28T20:11:10.172983,6102.0,-6349.0,-621789
2025-06-28T20:11:11.350573,6156.0,-6326.0,-628115
2025-06-28T20:11:12.527297,6138.0,-6304.0,-634419
2025-06-28T20:11:13.704989,6120.0,-6334.0,-640753
2025-06-28T20:11:14.881706,6138.0,-6330.0,-647083
2025-06-28T20:11:16.058462,6174.0,-6329.0,-653412
2025-06-28T20:11:17.236010,6120.0,-6342.0,-659754
2025-06-28T20:11:18.412667,6138.0,-6332.0,-666086
2025-06-28T20:11:19.589357,6102.0,-6326.0,-672412
2025-06-28T20:11:20.767042,6120.0,-6329.0,-678741
2025-06-28T20:11:21.943786,6102.0,-6294.0,-685035
2025-06-28T20:11:23.120269,6120.0,-6330.0,-691365
2025-06-28T20:11:24.297971,6120.0,-6333.0,-697698
2025-06-28T20:11:25.474577,6156.0,-6335.0,-704033
2025-06-28T20:11:26.651377,6102.0,-6307.0,-710340
2025-06-28T20:11:27.829447,6120.0,-6327.0,-716667
2025-06-28T20:11:29.005727,6066.0,-6345.0,-723012
2025-06-28T20:11:30.180377,6660.0,-16.0,-723028
2025-06-28T20:11:31.356017,6120.0,-6337.0,-729365
2025-06-28T20:11:32.532701,6120.0,-6311.0,-735676
2025-06-28T20:11:33.709351,6120.0,-6328.0,-742004
2025-06-28T20:11:34.887034,6174.0,-6331.0,-748335
2025-06-28T20:11:36.063887,6120.0,-6353.0,-754688
2025-06-28T20:11:37.240366,6120.0,-6322.0,-761010
2025-06-28T20:11:38.418240,6120.0,-6293.0,-767303
2025-06-28T20:11:39.594758,6174.0,-6327.0,-773630
2025-06-28T20:11:40.771312,6120.0,-6311.0,-779941
2025-06-28T20:11:41.949027,6120.0,-6323.0,-786264
2025-06-28T20:11:43.125820,6084.0,-6318.0,-792582
2025-06-28T20:11:44.300521,6678.0,-16.0,-792598
2025-06-28T20:11:45.476117,6120.0,-6331.0,-798929
2025-06-28T20:11:46.652750,6120.0,-6331.0,-805260
2025-06-28T20:11:47.829492,6138.0,-6339.0,-811599
2025-06-28T20:11:49.007045,6138.0,-6328.0,-817927
2025-06-28T20:11:50.183814,6120.0,-6362.0,-824289
2025-06-28T20:11:51.360849,6120.0,-6328.0,-830617
2025-06-28T20:11:52.538232,6138.0,-6328.0,-836945
2025-06-28T20:11:53.714757,6156.0,-6330.0,-843275
2025-06-28T20:11:54.892501,6084.0,-6327.0,-849602
2025-06-28T20:11:56.067110,6678.0,-16.0,-849618
2025-06-28T20:11:57.241901,6138.0,-6329.0,-855947
2025-06-28T20:11:58.419634,6156.0,-6330.0,-862277
2025-06-28T20:11:59.596191,6120.0,-6332.0,-868609
2025-06-28T20:12:00.772755,6138.0,-6308.0,-874917
2025-06-28T20:12:01.950477,6120.0,-6301.0,-881218
2025-06-28T20:12:03.127124,6120.0,-6320.0,-887538
2025-06-28T20:12:04.303881,6120.0,-6292.0,-893830
2025-06-28T20:12:05.481672,6120.0,-6335.0,-900165
2025-06-28T20:12:06.658121,6120.0,-6332.0,-906497
2025-06-28T20:12:07.834838,6120.0,-6327.0,-912824
2025-06-28T20:12:09.012577,6120.0,-6356.0,-919180
2025-06-28T20:12:10.189265,6156.0,-6349.0,-925529
2025-06-28T20:12:11.365824,6066.0,-6317.0,-931846
2025-06-28T20:12:12.541613,6714.0,-16.0,-931862
2025-06-28T20:12:13.720141,6120.0,-6319.0,-938181
2025-06-28T20:12:14.897080,6138.0,-6313.0,-944494
2025-06-28T20:12:16.074690,6156.0,-6294.0,-950788
2025-06-28T20:12:17.251285,6138.0,-6308.0,-957096
2025-06-28T20:12:18.428061,6138.0,-6332.0,-963428
2025-06-28T20:12:19.605625,6138.0,-6327.0,-969755
2025-06-28T20:12:20.782189,6084.0,-6315.0,-976070
2025-06-28T20:12:21.956941,6678.0,-16.0,-976086
2025-06-28T20:12:23.132719,6138.0,-6315.0,-982401
2025-06-28T20:12:24.309148,6174.0,-6332.0,-988733
2025-06-28T20:12:25.486015,6138.0,-6349.0,-995082
2025-06-28T20:12:26.664768,6174.0,-6322.0,-1001404
2025-06-28T20:12:27.841339,6156.0,-6330.0,-1007734
2025-06-28T20:12:29.017987,6156.0,-6327.0,-1014061
2025-06-28T20:12:30.195713,6120.0,-6348.0,-1020409
2025-06-28T20:12:31.372473,6120.0,-6327.0,-1026736
2025-06-28T20:12:32.548992,6138.0,-6308.0,-1033044
2025-06-28T20:12:33.726875,6156.0,-6360.0,-1039404
2025-06-28T20:12:34.903283,6120.0,-6332.0,-1045736
2025-06-28T20:12:36.079908,6138.0,-6339.0,-1052075
2025-06-28T20:12:37.257664,6102.0,-6362.0,-1058437
2025-06-28T20:12:38.434476,6120.0,-6337.0,-1064774
2025-06-28T20:12:39.612116,6084.0,-6304.0,-1071078
2025-06-28T20:12:40.786655,6660.0,-17.0,-1071095
2025-06-28T20:12:41.965369,6174.0,-6319.0,-1077414
2025-06-28T20:12:43.143105,6120.0,-6313.0,-1083727
2025-06-28T20:12:44.319702,6120.0,-6306.0,-1090033
2025-06-28T20:12:45.496533,6120.0,-6328.0,-1096361
2025-06-28T20:12:46.674192,6102.0,-6344.0,-1102705
2025-06-28T20:12:47.850739,6120.0,-6331.0,-1109036
2025-06-28T20:12:49.027383,6102.0,-6334.0,-1115370
2025-06-28T20:12:50.205126,6120.0,-6333.0,-1121703
2025-06-28T20:12:51.381634,6156.0,-6333.0,-1128036
2025-06-28T20:12:52.558443,6120.0,-6322.0,-1134358
2025-06-28T20:12:53.736105,6102.0,-6319.0,-1140677
2025-06-28T20:12:54.912949,6120.0,-6328.0,-1147005
2025-06-28T20:12:56.089339,6120.0,-6301.0,-1153306
2025-06-28T20:12:57.267306,6120.0,-6322.0,-1159628
2025-06-28T20:12:58.447554,6102.0,-6346.0,-1165974
2025-06-28T20:12:59.620576,6120.0,-6325.0,-1172299
2025-06-28T20:13:00.798196,6102.0,-6340.0,-1178639
2025-06-28T20:13:01.974862,6120.0,-6343.0,-1184982
2025-06-28T20:13:03.151445,6120.0,-6329.0,-1191311
2025-06-28T20:13:04.329069,6120.0,-6323.0,-1197634
2025-06-28T20:13:05.505985,6084.0,-6341.0,-1203975
2025-06-28T20:13:06.680487,6642.0,-16.0,-1203991
2025-06-28T20:13:07.860039,6120.0,-6309.0,-1210300
2025-06-28T20:13:09.036691,6138.0,-6311.0,-1216611
2025-06-28T20:13:10.213479,6120.0,-6333.0,-1222944
2025-06-28T20:13:11.391151,6120.0,-6323.0,-1229267
2025-06-28T20:13:12.567810,6066.0,-6345.0,-1235612
2025-06-28T20:13:13.743497,6714.0,-16.0,-1235628
2025-06-28T20:13:14.922143,6120.0,-6342.0,-1241970
2025-06-28T20:13:16.098982,6120.0,-6337.0,-1248307
2025-06-28T20:13:17.276465,6120.0,-6330.0,-1254637
2025-06-28T20:13:18.453263,6120.0,-6348.0,-1260985
2025-06-28T20:13:19.629825,6102.0,-6328.0,-1267313
2025-06-28T20:13:20.807579,6102.0,-6320.0,-1273633
2025-06-28T20:13:21.986990,6120.0,-6324.0,-1279957
2025-06-28T20:13:23.160890,6138.0,-6335.0,-1286292
2025-06-28T20:13:24.338591,6102.0,-6330.0,-1292622
2025-06-28T20:13:25.515278,6120.0,-6335.0,-1298957
2025-06-28T20:13:26.692211,6120.0,-6332.0,-1305289
2025-06-28T20:13:27.869689,6138.0,-6334.0,-1311623
2025-06-28T20:13:29.046218,6102.0,-6361.0,-1317984
